PROC_CODE|CPT_CUSTOM|CPT_DESC
HAIK4||Clinical=Min, Functional=Max, Service=Low, 4th position derived
HAIK5||Clinical=Min, Functional=Max, Service=Low, 2nd & 3rd positions derived
HAIK6||Clinical=Min, Functional=Max, Service=Low, 3rd & 4th positions derived
HAIK7||Clinical=Min, Functional=Max, Service=Low, 2nd & 4th positions derived
HAIK8||Clinical=Min, Functional=Max, Service=Low, all positions derived
HAIL1||Clinical=Min, Functional=Max, Service=Mod, all positions computed
HAIL2||Clinical=Min, Functional=Max, Service=Mod, 2nd position derived
HAIL3||Clinical=Min, Functional=Max, Service=Mod, 3rd position derived
HAIL4||Clinical=Min, Functional=Max, Service=Mod, 4th position derived
HAIL5||Clinical=Min, Functional=Max, Service=Mod, 2nd & 3rd positions derived
HAIL6||Clinical=Min, Functional=Max, Service=Mod, 3rd & 4th positions derived
HAIL7||Clinical=Min, Functional=Max, Service=Mod, 2nd & 4th positions derived
HAIL8||Clinical=Min, Functional=Max, Service=Mod, all positions derived
HAIM1||Clinical=Min, Functional=Max, Service=High, all positions computed
HAIM2||Clinical=Min, Functional=Max, Service=High, 2nd position derived
HAIM3||Clinical=Min, Functional=Max, Service=High, 3rd position derived
HAIM4||Clinical=Min, Functional=Max, Service=High, 4th position derived
HAIM5||Clinical=Min, Functional=Max, Service=High, 2nd & 3rd positions derived
HAIM6||Clinical=Min, Functional=Max, Service=High, 3rd & 4th positions derived
HAIM7||Clinical=Min, Functional=Max, Service=High, 2nd & 4th positions derived
HAIM8||Clinical=Min, Functional=Max, Service=High, all positions derived
HBEJ1||Clinical=Low, Functional=Min, Service=Min, all positions computed
HBEJ2||Clinical=Low, Functional=Min, Service=Min, 2nd position derived
HBEJ3||Clinical=Low, Functional=Min, Service=Min, 3rd position derived
HBEJ4||Clinical=Low, Functional=Min, Service=Min, 4th position derived
HBEJ5||Clinical=Low, Functional=Min, Service=Min, 2nd & 3rd positions derived
HBEJ6||Clinical=Low, Functional=Min, Service=Min, 3rd & 4th positions derived
HBEJ7||Clinical=Low, Functional=Min, Service=Min, 2nd & 4th positions derived
HBEJ8||Clinical=Low, Functional=Min, Service=Min, all positions derived
HBEK1||Clinical=Low, Functional=Min, Service=Low, all positions computed
HBEK2||Clinical=Low, Functional=Min, Service=Low, 2nd position derived
HBEK3||Clinical=Low, Functional=Min, Service=Low, 3rd position derived
HBEK4||Clinical=Low, Functional=Min, Service=Low, 4th position derived
HBEK5||Clinical=Low, Functional=Min, Service=Low, 2nd & 3rd positions derived
HBEK6||Clinical=Low, Functional=Min, Service=Low, 3rd & 4th positions derived
HBEK7||Clinical=Low, Functional=Min, Service=Low, 2nd & 4th positions derived
HBEK8||Clinical=Low, Functional=Min, Service=Low, all positions derived
HBEL1||Clinical=Low, Functional=Min, Service=Mod, all positions computed
HBEL2||Clinical=Low, Functional=Min, Service=Mod, 2nd position derived
HBEL3||Clinical=Low, Functional=Min, Service=Mod, 3rd position derived
HBEL4||Clinical=Low, Functional=Min, Service=Mod, 4th position derived
HBEL5||Clinical=Low, Functional=Min, Service=Mod, 2nd & 3rd positions derived
HBEL6||Clinical=Low, Functional=Min, Service=Mod, 3rd & 4th positions derived
HBEL7||Clinical=Low, Functional=Min, Service=Mod, 2nd & 4th positions derived
HBEL8||Clinical=Low, Functional=Min, Service=Mod, all positions derived
HBEM1||Clinical=Low, Functional=Min, Service=High, all positions computed
HBEM2||Clinical=Low, Functional=Min, Service=High, 2nd position derived
HBEM3||Clinical=Low, Functional=Min, Service=High, 3rd position derived
HBEM4||Clinical=Low, Functional=Min, Service=High, 4th position derived
HBEM5||Clinical=Low, Functional=Min, Service=High, 2nd & 3rd positions derived
HBEM6||Clinical=Low, Functional=Min, Service=High, 3rd & 4th positions derived
HBEM7||Clinical=Low, Functional=Min, Service=High, 2nd & 4th positions derived
HBEM8||Clinical=Low, Functional=Min, Service=High, all positions derived
HBFJ1||Clinical=Low, Functional=Low, Service=Min, all positions computed
HBFJ2||Clinical=Low, Functional=Low, Service=Min, 2nd position derived
HBFJ3||Clinical=Low, Functional=Low, Service=Min, 3rd position derived
HBFJ4||Clinical=Low, Functional=Low, Service=Min, 4th position derived
HBFJ5||Clinical=Low, Functional=Low, Service=Min, 2nd & 3rd positions derived
HBFJ6||Clinical=Low, Functional=Low, Service=Min, 3rd & 4th positions derived
HBFJ7||Clinical=Low, Functional=Low, Service=Min, 2nd & 4th positions derived
HBFJ8||Clinical=Low, Functional=Low, Service=Min, all positions derived
HBFK1||Clinical=Low, Functional=Low, Service=Low, all positions computed
HBFK2||Clinical=Low, Functional=Low, Service=Low, 2nd position derived
HBFK3||Clinical=Low, Functional=Low, Service=Low, 3rd position derived
HBFK4||Clinical=Low, Functional=Low, Service=Low, 4th position derived
HBFK5||Clinical=Low, Functional=Low, Service=Low, 2nd & 3rd positions derived
HBFK6||Clinical=Low, Functional=Low, Service=Low, 3rd & 4th positions derived
HBFK7||Clinical=Low, Functional=Low, Service=Low, 2nd & 4th positions derived
HBFK8||Clinical=Low, Functional=Low, Service=Low, all positions derived
HBFL1||Clinical=Low, Functional=Low, Service=Mod, all positions computed
HBFL2||Clinical=Low, Functional=Low, Service=Mod, 2nd position derived
HBFL3||Clinical=Low, Functional=Low, Service=Mod, 3rd position derived
HBFL4||Clinical=Low, Functional=Low, Service=Mod, 4th position derived
HBFL5||Clinical=Low, Functional=Low, Service=Mod, 2nd & 3rd positions derived
HBFL6||Clinical=Low, Functional=Low, Service=Mod, 3rd & 4th positions derived
HBFL7||Clinical=Low, Functional=Low, Service=Mod, 2nd & 4th positions derived
HBFL8||Clinical=Low, Functional=Low, Service=Mod, all positions derived
HBFM1||Clinical=Low, Functional=Low, Service=High, all positions computed
HBFM2||Clinical=Low, Functional=Low, Service=High, 2nd position derived
HBFM3||Clinical=Low, Functional=Low, Service=High, 3rd position derived
HBFM4||Clinical=Low, Functional=Low, Service=High, 4th position derived
HBFM5||Clinical=Low, Functional=Low, Service=High, 2nd & 3rd positions derived
HBFM6||Clinical=Low, Functional=Low, Service=High, 3rd & 4th positions derived
HBFM7||Clinical=Low, Functional=Low, Service=High, 2nd & 4th positions derived
HBFM8||Clinical=Low, Functional=Low, Service=High, all positions derived
HBGJ1||Clinical=Low, Functional=Mod, Service=Min, all positions computed
HBGJ2||Clinical=Low, Functional=Mod, Service=Min, 2nd position derived
HBGJ3||Clinical=Low, Functional=Mod, Service=Min, 3rd position derived
HBGJ4||Clinical=Low, Functional=Mod, Service=Min, 4th position derived
HBGJ5||Clinical=Low, Functional=Mod, Service=Min, 2nd & 3rd positions derived
HBGJ6||Clinical=Low, Functional=Mod, Service=Min, 3rd & 4th positions derived
HBGJ7||Clinical=Low, Functional=Mod, Service=Min, 2nd & 4th positions derived
HBGJ8||Clinical=Low, Functional=Mod, Service=Min, all positions derived
HBGK1||Clinical=Low, Functional=Mod, Service=Low, all positions computed
HBGK2||Clinical=Low, Functional=Mod, Service=Low, 2nd position derived
HBGK3||Clinical=Low, Functional=Mod, Service=Low, 3rd position derived
HBGK4||Clinical=Low, Functional=Mod, Service=Low, 4th position derived
HBGK5||Clinical=Low, Functional=Mod, Service=Low, 2nd & 3rd positions derived
HBGK6||Clinical=Low, Functional=Mod, Service=Low, 3rd & 4th positions derived
HBGK7||Clinical=Low, Functional=Mod, Service=Low, 2nd & 4th positions derived
HBGK8||Clinical=Low, Functional=Mod, Service=Low, all positions derived
HBGL1||Clinical=Low, Functional=Mod, Service=Mod, all positions computed
HBGL2||Clinical=Low, Functional=Mod, Service=Mod, 2nd position derived
HBGL3||Clinical=Low, Functional=Mod, Service=Mod, 3rd position derived
HBGL4||Clinical=Low, Functional=Mod, Service=Mod, 4th position derived
HBGL5||Clinical=Low, Functional=Mod, Service=Mod, 2nd & 3rd positions derived
HBGL6||Clinical=Low, Functional=Mod, Service=Mod, 3rd & 4th positions derived
HBGL7||Clinical=Low, Functional=Mod, Service=Mod, 2nd & 4th positions derived
HBGL8||Clinical=Low, Functional=Mod, Service=Mod, all positions derived
HBGM1||Clinical=Low, Functional=Mod, Service=High, all positions computed
HBGM2||Clinical=Low, Functional=Mod, Service=High, 2nd position derived
HBGM3||Clinical=Low, Functional=Mod, Service=High, 3rd position derived
HBGM4||Clinical=Low, Functional=Mod, Service=High, 4th position derived
HBGM5||Clinical=Low, Functional=Mod, Service=High, 2nd & 3rd positions derived
HBGM6||Clinical=Low, Functional=Mod, Service=High, 3rd & 4th positions derived
HBGM7||Clinical=Low, Functional=Mod, Service=High, 2nd & 4th positions derived
HBGM8||Clinical=Low, Functional=Mod, Service=High, all positions derived
HBHJ1||Clinical=Low, Functional=High, Service=Min, all positions computed
HBHJ2||Clinical=Low, Functional=High, Service=Min, 2nd position derived
HBHJ3||Clinical=Low, Functional=High, Service=Min, 3rd position derived
HBHJ4||Clinical=Low, Functional=High, Service=Min, 4th position derived
HBHJ5||Clinical=Low, Functional=High, Service=Min, 2nd & 3rd positions derived
HBHJ6||Clinical=Low, Functional=High, Service=Min, 3rd & 4th positions derived
HBHJ7||Clinical=Low, Functional=High, Service=Min, 2nd & 4th positions derived
HBHJ8||Clinical=Low, Functional=High, Service=Min, all positions derived
HBHK1||Clinical=Low, Functional=High, Service=Low, all positions computed
HBHK2||Clinical=Low, Functional=High, Service=Low, 2nd position derived
HBHK3||Clinical=Low, Functional=High, Service=Low, 3rd position derived
HBHK4||Clinical=Low, Functional=High, Service=Low, 4th position derived
HBHK5||Clinical=Low, Functional=High, Service=Low, 2nd & 3rd positions derived
HBHK6||Clinical=Low, Functional=High, Service=Low, 3rd & 4th positions derived
HBHK7||Clinical=Low, Functional=High, Service=Low, 2nd & 4th positions derived
HBHK8||Clinical=Low, Functional=High, Service=Low, all positions derived
HBHL1||Clinical=Low, Functional=High, Service=Mod, all positions computed
HBHL2||Clinical=Low, Functional=High, Service=Mod, 2nd position derived
HBHL3||Clinical=Low, Functional=High, Service=Mod, 3rd position derived
HBHL4||Clinical=Low, Functional=High, Service=Mod, 4th position derived
HBHL5||Clinical=Low, Functional=High, Service=Mod, 2nd & 3rd positions derived
HBHL6||Clinical=Low, Functional=High, Service=Mod, 3rd & 4th positions derived
HBHL7||Clinical=Low, Functional=High, Service=Mod, 2nd & 4th positions derived
HBHL8||Clinical=Low, Functional=High, Service=Mod, all positions derived
HBHM1||Clinical=Low, Functional=High, Service=High, all positions computed
HBHM2||Clinical=Low, Functional=High, Service=High, 2nd position derived
HBHM3||Clinical=Low, Functional=High, Service=High, 3rd position derived
HBHM4||Clinical=Low, Functional=High, Service=High, 4th position derived
HBHM5||Clinical=Low, Functional=High, Service=High, 2nd & 3rd positions derived
HBHM6||Clinical=Low, Functional=High, Service=High, 3rd & 4th positions derived
HBHM7||Clinical=Low, Functional=High, Service=High, 2nd & 4th positions derived
HBHM8||Clinical=Low, Functional=High, Service=High, all positions derived
HBIJ1||Clinical=Low, Functional=Max, Service=Min, all positions computed
HBIJ2||Clinical=Low, Functional=Max, Service=Min, 2nd position derived
HBIJ3||Clinical=Low, Functional=Max, Service=Min, 3rd position derived
HBIJ4||Clinical=Low, Functional=Max, Service=Min, 4th position derived
HBIJ5||Clinical=Low, Functional=Max, Service=Min, 2nd & 3rd positions derived
HBIJ6||Clinical=Low, Functional=Max, Service=Min, 3rd & 4th positions derived
HBIJ7||Clinical=Low, Functional=Max, Service=Min, 2nd & 4th positions derived
HBIJ8||Clinical=Low, Functional=Max, Service=Min, all positions derived
HBIK1||Clinical=Low, Functional=Max, Service=Low, all positions computed
HBIK2||Clinical=Low, Functional=Max, Service=Low, 2nd position derived
HBIK3||Clinical=Low, Functional=Max, Service=Low, 3rd position derived
HBIK4||Clinical=Low, Functional=Max, Service=Low, 4th position derived
HBIK5||Clinical=Low, Functional=Max, Service=Low, 2nd & 3rd positions derived
HBIK6||Clinical=Low, Functional=Max, Service=Low, 3rd & 4th positions derived
HBIK7||Clinical=Low, Functional=Max, Service=Low, 2nd & 4th positions derived
HBIK8||Clinical=Low, Functional=Max, Service=Low, all positions derived
HBIL1||Clinical=Low, Functional=Max, Service=Mod, all positions computed
HBIL2||Clinical=Low, Functional=Max, Service=Mod, 2nd position derived
HBIL3||Clinical=Low, Functional=Max, Service=Mod, 3rd position derived
HBIL4||Clinical=Low, Functional=Max, Service=Mod, 4th position derived
HBIL5||Clinical=Low, Functional=Max, Service=Mod, 2nd & 3rd positions derived
HBIL6||Clinical=Low, Functional=Max, Service=Mod, 3rd & 4th positions derived
HBIL7||Clinical=Low, Functional=Max, Service=Mod, 2nd & 4th positions derived
HBIL8||Clinical=Low, Functional=Max, Service=Mod, all positions derived
HBIM1||Clinical=Low, Functional=Max, Service=High, all positions computed
HBIM2||Clinical=Low, Functional=Max, Service=High, 2nd position derived
HBIM3||Clinical=Low, Functional=Max, Service=High, 3rd position derived
HBIM4||Clinical=Low, Functional=Max, Service=High, 4th position derived
HBIM5||Clinical=Low, Functional=Max, Service=High, 2nd & 3rd positions derived
HBIM6||Clinical=Low, Functional=Max, Service=High, 3rd & 4th positions derived
HBIM7||Clinical=Low, Functional=Max, Service=High, 2nd & 4th positions derived
HBIM8||Clinical=Low, Functional=Max, Service=High, all positions derived
HCEJ1||Clinical=Mod, Functional=Min, Service=Min, all positions computed
HCEJ2||Clinical=Mod, Functional=Min, Service=Min, 2nd position derived
HCEJ3||Clinical=Mod, Functional=Min, Service=Min, 3rd position derived
HCEJ4||Clinical=Mod, Functional=Min, Service=Min, 4th position derived
HCEJ5||Clinical=Mod, Functional=Min, Service=Min, 2nd & 3rd positions derived
HCEJ6||Clinical=Mod, Functional=Min, Service=Min, 3rd & 4th positions derived
HCEJ7||Clinical=Mod, Functional=Min, Service=Min, 2nd & 4th positions derived
HCEJ8||Clinical=Mod, Functional=Min, Service=Min, all positions derived
HCEK1||Clinical=Mod, Functional=Min, Service=Low, all positions computed
HCEK2||Clinical=Mod, Functional=Min, Service=Low, 2nd position derived
HCEK3||Clinical=Mod, Functional=Min, Service=Low, 3rd position derived
HCEK4||Clinical=Mod, Functional=Min, Service=Low, 4th position derived
HCEK5||Clinical=Mod, Functional=Min, Service=Low, 2nd & 3rd positions derived
HCEK6||Clinical=Mod, Functional=Min, Service=Low, 3rd & 4th positions derived
HCEK7||Clinical=Mod, Functional=Min, Service=Low, 2nd & 4th positions derived
HCEK8||Clinical=Mod, Functional=Min, Service=Low, all positions derived
HCEL1||Clinical=Mod, Functional=Min, Service=Mod, all positions computed
HCEL2||Clinical=Mod, Functional=Min, Service=Mod, 2nd position derived
HCEL3||Clinical=Mod, Functional=Min, Service=Mod, 3rd position derived
HCEL4||Clinical=Mod, Functional=Min, Service=Mod, 4th position derived
HCEL5||Clinical=Mod, Functional=Min, Service=Mod, 2nd & 3rd positions derived
HCEL6||Clinical=Mod, Functional=Min, Service=Mod, 3rd & 4th positions derived
HCEL7||Clinical=Mod, Functional=Min, Service=Mod, 2nd & 4th positions derived
HCEL8||Clinical=Mod, Functional=Min, Service=Mod, all positions derived
HCEM1||Clinical=Mod, Functional=Min, Service=High, all positions computed
HCEM2||Clinical=Mod, Functional=Min, Service=High, 2nd position derived
HCEM3||Clinical=Mod, Functional=Min, Service=High, 3rd position derived
HCEM4||Clinical=Mod, Functional=Min, Service=High, 4th position derived
HCEM5||Clinical=Mod, Functional=Min, Service=High, 2nd & 3rd positions derived
HCEM6||Clinical=Mod, Functional=Min, Service=High, 3rd & 4th positions derived
HCEM7||Clinical=Mod, Functional=Min, Service=High, 2nd & 4th positions derived
HCEM8||Clinical=Mod, Functional=Min, Service=High, all positions derived
HCFJ1||Clinical=Mod, Functional=Low, Service=Min, all positions computed
HCFJ2||Clinical=Mod, Functional=Low, Service=Min, 2nd position derived
HCFJ3||Clinical=Mod, Functional=Low, Service=Min, 3rd position derived
HCFJ4||Clinical=Mod, Functional=Low, Service=Min, 4th position derived
HCFJ5||Clinical=Mod, Functional=Low, Service=Min, 2nd & 3rd positions derived
HCFJ6||Clinical=Mod, Functional=Low, Service=Min, 3rd & 4th positions derived
HCFJ7||Clinical=Mod, Functional=Low, Service=Min, 2nd & 4th positions derived
HCFJ8||Clinical=Mod, Functional=Low, Service=Min, all positions derived
HCFK1||Clinical=Mod, Functional=Low, Service=Low, all positions computed
HCFK2||Clinical=Mod, Functional=Low, Service=Low, 2nd position derived
HCFK3||Clinical=Mod, Functional=Low, Service=Low, 3rd position derived
HCFK4||Clinical=Mod, Functional=Low, Service=Low, 4th position derived
HCFK5||Clinical=Mod, Functional=Low, Service=Low, 2nd & 3rd positions derived
HCFK6||Clinical=Mod, Functional=Low, Service=Low, 3rd & 4th positions derived
HCFK7||Clinical=Mod, Functional=Low, Service=Low, 2nd & 4th positions derived
